org,repo,number,date,is_merged,state,user
jupyter,jupyter_client,218,2016-10-24 15:58:21,True,closed,Carreau
jupyter,jupyter_client,219,2016-10-24 20:32:53,True,closed,Carreau
jupyter,jupyter_client,221,2016-10-31 10:14:48,True,closed,minrk
jupyter,jupyter_client,222,2016-11-02 17:28:43,True,closed,takluyver
jupyter,jupyter_client,225,2016-11-14 15:45:26,True,closed,rgbkrk
jupyter,jupyter_client,226,2016-11-23 09:36:17,True,closed,minrk
jupyter,jupyter_client,229,2017-01-18 14:47:50,True,closed,takluyver
jupyter,jupyter_client,230,2017-01-18 16:28:10,True,closed,willingc
jupyter,jupyter_client,231,2017-01-28 23:40:01,True,closed,takluyver
jupyter,jupyter_client,232,2017-01-30 16:23:05,True,closed,takluyver
jupyter,jupyter_client,233,2017-02-01 13:06:32,False,closed,minrk
jupyter,jupyter_client,234,2017-02-01 19:40:00,True,closed,jasongrout
jupyter,jupyter_client,235,2017-02-02 09:47:48,True,closed,minrk
jupyter,jupyter_client,236,2017-02-02 14:35:09,True,closed,takluyver
jupyter,jupyter_client,239,2017-02-10 16:02:09,True,closed,minrk
jupyter,jupyter_client,240,2017-02-10 16:59:04,False,open,takluyver
jupyter,jupyter_client,242,2017-02-20 17:39:52,True,closed,takluyver
jupyter,jupyter_client,247,2017-03-15 20:11:08,True,closed,joeltg
jupyter,jupyter_client,250,2017-03-31 14:22:48,True,closed,minrk
jupyter,jupyter_core,3,2015-04-14 21:03:21,True,closed,minrk
jupyter,jupyter_core,4,2015-04-15 18:59:32,True,closed,Carreau
jupyter,jupyter_core,5,2015-04-17 21:55:07,True,closed,minrk
jupyter,jupyter_core,6,2015-04-21 19:12:54,True,closed,minrk
jupyter,jupyter_core,7,2015-04-26 22:01:43,True,closed,minrk
jupyter,jupyter_core,8,2015-04-30 19:32:22,True,closed,minrk
jupyter,jupyter_core,9,2015-05-04 04:20:04,True,closed,minrk
jupyter,jupyter_core,10,2015-05-11 23:07:41,True,closed,takluyver
jupyter,jupyter_core,13,2015-05-26 20:25:56,True,closed,minrk
jupyter,jupyter_core,14,2015-05-26 21:17:12,True,closed,minrk
jupyter,jupyter_core,15,2015-05-28 08:52:01,False,closed,ricklupton
jupyter,jupyter_core,17,2015-05-29 20:45:16,True,closed,minrk
jupyter,jupyter_core,18,2015-06-03 01:10:58,True,closed,Carreau
jupyter,jupyter_core,20,2015-06-06 21:47:23,True,closed,takluyver
jupyter,jupyter_core,21,2015-06-18 19:43:21,True,closed,takluyver
jupyter,jupyter_core,22,2015-06-18 19:47:17,True,closed,takluyver
jupyter,jupyter_core,23,2015-06-19 20:30:51,True,closed,takluyver
jupyter,jupyter_core,25,2015-06-23 16:52:48,True,closed,minrk
jupyter,jupyter_core,26,2015-06-24 19:05:56,True,closed,takluyver
jupyter,jupyter_core,27,2015-06-24 20:57:53,False,closed,rgbkrk
jupyter,jupyter_core,28,2015-06-24 22:30:11,True,closed,matthew-brett
jupyter,jupyter_core,29,2015-06-28 17:53:33,True,closed,minrk
jupyter,jupyter_core,30,2015-07-01 23:09:39,True,closed,takluyver
jupyter,jupyter_core,33,2015-07-14 03:31:18,True,closed,minrk
jupyter,jupyter_core,34,2015-07-14 03:36:43,True,closed,minrk
jupyter,jupyter_core,35,2015-07-14 17:12:09,True,closed,minrk
jupyter,jupyter_core,36,2015-07-16 01:01:41,True,closed,minrk
jupyter,jupyter_core,37,2015-07-16 16:52:26,True,closed,opoplawski
jupyter,jupyter_core,38,2015-07-20 20:19:46,True,closed,jasongrout
jupyter,jupyter_core,40,2015-07-23 02:34:10,False,closed,jasongrout
jupyter,jupyter_core,41,2015-08-13 16:25:57,True,closed,takluyver
jupyter,jupyter_core,42,2015-08-13 20:37:18,True,closed,minrk
jupyter,jupyter_core,44,2015-08-16 01:12:59,True,closed,minrk
jupyter,jupyter_core,45,2015-08-16 16:16:50,True,closed,minrk
jupyter,jupyter_core,48,2015-08-26 17:49:27,True,closed,anntzer
jupyter,jupyter_core,51,2015-09-01 07:28:40,True,closed,minrk
jupyter,jupyter_core,53,2015-09-10 19:13:18,True,closed,minrk
jupyter,jupyter_core,54,2015-09-12 15:51:24,True,closed,minrk
jupyter,jupyter_core,56,2015-09-14 11:06:43,True,closed,minrk
jupyter,jupyter_core,57,2015-09-16 13:44:01,True,closed,minrk
jupyter,jupyter_core,59,2015-09-18 06:13:13,True,closed,overvenus
jupyter,jupyter_core,60,2015-09-18 08:18:52,False,closed,minrk
jupyter,jupyter_core,61,2015-09-24 15:17:47,False,closed,jdemeyer
jupyter,jupyter_core,62,2015-09-25 11:48:12,True,closed,minrk
jupyter,jupyter_core,64,2015-10-12 09:26:29,True,closed,minrk
jupyter,jupyter_core,65,2015-10-17 01:40:01,True,closed,adalq
jupyter,jupyter_core,66,2015-10-22 21:15:10,True,closed,Carreau
jupyter,jupyter_core,67,2015-11-01 22:21:51,True,closed,Carreau
jupyter,jupyter_core,69,2016-01-21 13:48:30,False,closed,minrk
jupyter,jupyter_core,70,2016-01-21 13:50:35,True,closed,minrk
jupyter,jupyter_core,72,2016-02-20 19:34:34,True,closed,rmanly
jupyter,jupyter_core,74,2016-03-07 11:06:02,True,closed,minrk
jupyter,jupyter_core,75,2016-04-08 09:14:02,True,closed,douardda
jupyter,jupyter_core,77,2016-05-03 22:56:59,True,closed,scolby33
jupyter,jupyter_core,79,2016-06-30 12:10:48,True,closed,minrk
jupyter,jupyter_core,80,2016-06-30 19:26:09,True,closed,Carreau
jupyter,jupyter_core,81,2016-07-05 15:28:24,True,closed,srstevenson
jupyter,jupyter_core,83,2016-08-10 10:53:44,True,closed,minrk
jupyter,jupyter_core,88,2016-09-12 16:42:32,True,closed,minrk
jupyter,jupyter_core,89,2016-09-13 13:29:43,True,closed,minrk
jupyter,jupyter_core,90,2016-09-28 12:03:40,True,closed,alexandrul
jupyter,jupyter_core,91,2016-10-05 10:45:36,True,closed,takluyver
jupyter,jupyter_core,92,2016-10-09 20:26:12,True,closed,adamchainz
jupyter,jupyter_core,94,2016-12-01 12:07:43,True,closed,takluyver
jupyter,jupyter_core,95,2017-01-03 13:19:36,True,closed,jdemeyer
jupyter,jupyter_core,96,2017-01-23 20:31:56,True,closed,takluyver
jupyter,jupyter_core,97,2017-02-07 10:03:36,True,closed,minrk
jupyter,jupyter_core,98,2017-02-15 13:19:22,True,closed,pseyfert
jupyter,jupyter_core,100,2017-03-01 22:09:56,True,closed,rgbkrk
jupyter,nature-demo,16,2015-09-03 14:05:03,True,closed,rgbkrk
jupyter,nature-demo,18,2017-03-29 20:16:18,True,closed,rgbkrk
jupyter,nbcache,2,2016-06-24 14:47:17,True,closed,minrk
jupyter,nbconvert-examples,14,2017-02-12 00:15:47,False,open,janfreyberg
jupyter,nbconvert-examples,15,2017-03-22 16:52:09,False,open,xNok
jupyter,nbformat,1,2015-04-09 01:38:08,True,closed,minrk
jupyter,nbformat,3,2015-04-17 18:05:56,True,closed,BigBlueHat
jupyter,nbformat,4,2015-05-06 06:12:07,False,closed,allieus
jupyter,nbformat,5,2015-05-07 21:48:59,True,closed,takluyver
jupyter,nbformat,6,2015-05-08 19:43:23,True,closed,minrk
jupyter,nbformat,7,2015-05-15 01:07:51,True,closed,takluyver
jupyter,nbformat,8,2015-05-25 04:26:32,True,closed,takluyver
jupyter,nbformat,10,2015-06-08 18:45:26,True,closed,Carreau
jupyter,nbformat,11,2015-06-19 20:28:47,True,closed,takluyver
jupyter,nbformat,12,2015-07-02 17:02:40,True,closed,minrk
jupyter,nbformat,13,2015-07-11 20:58:04,True,closed,minrk
jupyter,nbformat,14,2015-07-23 02:31:54,False,closed,jasongrout
jupyter,nbformat,16,2015-08-16 18:03:30,True,closed,minrk
jupyter,nbformat,21,2015-10-20 09:17:40,True,closed,julienr
jupyter,nbformat,22,2015-11-01 22:28:07,True,closed,Carreau
jupyter,nbformat,23,2015-11-02 13:13:27,True,closed,minrk
jupyter,nbformat,24,2015-11-02 13:14:16,True,closed,minrk
jupyter,nbformat,25,2015-11-03 09:46:46,True,closed,minrk
jupyter,nbformat,28,2015-12-02 14:12:04,True,closed,minrk
jupyter,nbformat,30,2015-12-13 13:51:58,False,closed,westurner
jupyter,nbformat,31,2015-12-14 13:59:37,False,closed,minrk
jupyter,nbformat,32,2016-01-17 01:16:42,True,closed,jamesfe
jupyter,nbformat,33,2016-01-23 09:14:17,True,closed,takluyver
jupyter,nbformat,34,2016-03-29 22:12:19,True,closed,Carreau
jupyter,nbformat,36,2016-06-12 11:35:44,False,closed,sethrj
jupyter,nbformat,37,2016-06-12 11:45:06,True,closed,sethrj
jupyter,nbformat,38,2016-06-20 18:43:58,True,closed,moble
jupyter,nbformat,39,2016-06-27 11:59:26,True,closed,minrk
jupyter,nbformat,41,2016-08-23 13:08:31,True,closed,marbre
jupyter,nbformat,43,2016-09-03 17:13:33,True,closed,rgbkrk
jupyter,nbformat,46,2016-09-09 03:56:42,True,closed,captainsafia
jupyter,nbformat,50,2016-09-26 12:59:41,False,closed,minrk
jupyter,nbformat,51,2016-09-29 22:14:04,True,closed,Carreau
jupyter,nbformat,53,2016-10-07 10:07:42,True,closed,minrk
jupyter,nbformat,54,2016-10-07 10:08:54,True,closed,minrk
jupyter,nbformat,55,2016-10-07 10:45:47,True,closed,minrk
jupyter,nbformat,56,2016-10-07 10:55:08,True,closed,minrk
jupyter,nbformat,60,2016-11-09 18:31:15,False,open,parente
jupyter,nbformat,61,2016-11-14 21:26:53,False,closed,takluyver
jupyter,nbformat,62,2016-11-15 16:11:18,True,closed,gnestor
jupyter,nbformat,63,2016-11-17 12:31:24,True,closed,vidartf
jupyter,nbformat,64,2016-11-20 22:13:53,True,closed,rgbkrk
jupyter,nbformat,65,2016-11-21 15:16:28,True,closed,minrk
jupyter,nbformat,67,2016-11-22 09:55:20,True,closed,minrk
jupyter,nbformat,69,2016-11-27 06:58:50,True,closed,gnestor
jupyter,nbformat,71,2016-11-30 16:25:44,True,closed,takluyver
jupyter,nbformat,72,2016-11-30 19:42:54,True,closed,minrk
jupyter,nbformat,77,2016-12-11 17:33:18,True,closed,mgeier
jupyter,nbformat,79,2016-12-17 03:26:30,True,closed,mpacer
jupyter,nbformat,82,2017-02-02 10:55:18,True,closed,vidartf
jupyter,nbformat,83,2017-02-08 17:09:15,True,closed,takluyver
jupyter,nbformat,85,2017-02-10 13:05:53,True,closed,vidartf
jupyter,nbformat,86,2017-02-10 15:22:44,True,closed,minrk
jupyter,nbformat,87,2017-02-10 15:46:19,True,closed,vidartf
jupyter,nbformat,88,2017-02-16 13:22:32,True,closed,takluyver
jupyter,nbformat,89,2017-02-17 15:04:23,True,closed,minrk
jupyter,nbgrader,180,2015-03-30 15:07:13,True,closed,jhamrick
jupyter,nbgrader,184,2015-04-01 00:22:40,True,closed,ellisonbg
jupyter,nbgrader,185,2015-04-01 00:41:54,False,closed,ellisonbg
jupyter,nbgrader,188,2015-04-01 18:27:04,True,closed,Carreau
jupyter,nbgrader,189,2015-04-01 18:59:28,True,closed,jdfreder
jupyter,nbgrader,191,2015-04-01 19:46:58,True,closed,jhamrick
jupyter,nbgrader,192,2015-04-01 20:57:48,True,closed,jdfreder
jupyter,nbgrader,193,2015-04-02 07:33:16,True,closed,jhamrick
jupyter,nbgrader,200,2015-04-04 22:02:12,True,closed,ellisonbg
jupyter,nbgrader,201,2015-04-05 00:51:27,True,closed,jhamrick
jupyter,nbgrader,202,2015-04-05 18:49:45,True,closed,jhamrick
jupyter,nbgrader,203,2015-04-05 20:43:25,True,closed,jhamrick
jupyter,nbgrader,204,2015-04-05 21:29:15,True,closed,jhamrick
jupyter,nbgrader,207,2015-04-06 18:00:12,True,closed,jhamrick
jupyter,nbgrader,209,2015-04-07 00:14:59,True,closed,jhamrick
jupyter,nbgrader,210,2015-04-07 03:17:54,True,closed,jhamrick
jupyter,nbgrader,215,2015-04-07 03:41:36,True,closed,jhamrick
jupyter,nbgrader,222,2015-04-08 21:34:47,True,closed,jhamrick
jupyter,nbgrader,223,2015-04-08 22:03:05,True,closed,jhamrick
jupyter,nbgrader,224,2015-04-08 22:27:52,True,closed,jhamrick
jupyter,nbgrader,225,2015-04-08 22:50:10,True,closed,jhamrick
jupyter,nbgrader,226,2015-04-08 23:07:18,True,closed,jhamrick
jupyter,nbgrader,227,2015-04-09 00:12:23,True,closed,jhamrick
jupyter,nbgrader,228,2015-04-09 00:39:24,True,closed,jhamrick
jupyter,nbgrader,232,2015-04-09 18:08:22,True,closed,jhamrick
jupyter,nbgrader,237,2015-04-12 18:28:13,True,closed,ellisonbg
jupyter,nbgrader,238,2015-04-12 18:40:51,True,closed,ellisonbg
jupyter,nbgrader,243,2015-04-13 18:00:40,True,closed,jhamrick
jupyter,nbgrader,244,2015-04-13 23:08:56,True,closed,redSlug
jupyter,nbgrader,245,2015-04-14 23:29:08,True,closed,jhamrick
jupyter,nbgrader,246,2015-04-16 00:26:43,True,closed,jhamrick
jupyter,nbgrader,247,2015-04-16 00:34:30,True,closed,jhamrick
jupyter,nbgrader,248,2015-04-16 17:42:24,True,closed,jhamrick
jupyter,nbgrader,249,2015-04-16 22:03:45,True,closed,jhamrick
jupyter,nbgrader,261,2015-05-13 07:08:33,True,closed,jhamrick
jupyter,nbgrader,262,2015-05-24 22:44:55,True,closed,jhamrick
jupyter,nbgrader,263,2015-05-25 01:22:40,True,closed,jhamrick
jupyter,nbgrader,264,2015-05-25 02:47:45,True,closed,jhamrick
jupyter,nbgrader,265,2015-05-25 20:13:45,True,closed,jhamrick
jupyter,nbgrader,266,2015-05-25 20:17:51,True,closed,jhamrick
jupyter,nbgrader,267,2015-05-25 20:52:50,True,closed,jhamrick
jupyter,nbgrader,268,2015-05-25 22:35:38,True,closed,jhamrick
jupyter,nbgrader,269,2015-05-25 23:00:03,True,closed,jhamrick
jupyter,nbgrader,270,2015-05-26 00:18:00,True,closed,jhamrick
jupyter,nbgrader,271,2015-05-26 06:55:46,True,closed,jhamrick
jupyter,nbgrader,272,2015-05-26 07:43:25,True,closed,jhamrick
jupyter,nbgrader,273,2015-05-26 18:59:59,True,closed,jhamrick
jupyter,nbgrader,274,2015-05-26 19:34:05,True,closed,jhamrick
jupyter,nbgrader,275,2015-05-26 20:16:53,True,closed,jhamrick
jupyter,nbgrader,276,2015-05-26 20:24:31,True,closed,jhamrick
jupyter,nbgrader,277,2015-05-26 21:03:23,True,closed,jhamrick
jupyter,nbgrader,278,2015-05-26 22:43:46,True,closed,jhamrick
jupyter,nbgrader,279,2015-05-26 23:17:31,True,closed,jhamrick
jupyter,nbgrader,280,2015-05-27 00:09:19,True,closed,jhamrick
jupyter,nbgrader,281,2015-05-27 00:35:00,True,closed,jhamrick
jupyter,nbgrader,282,2015-05-27 02:56:03,True,closed,jhamrick
jupyter,nbgrader,284,2015-05-27 18:03:09,True,closed,jhamrick
jupyter,nbgrader,285,2015-05-28 01:39:20,True,closed,jhamrick
jupyter,nbgrader,286,2015-05-29 19:01:14,True,closed,jhamrick
jupyter,nbgrader,287,2015-05-29 19:12:06,True,closed,jhamrick
jupyter,nbgrader,288,2015-05-30 00:33:38,True,closed,jhamrick
jupyter,nbgrader,289,2015-06-01 03:15:06,True,closed,jhamrick
jupyter,nbgrader,290,2015-06-06 22:12:08,True,closed,jhamrick
jupyter,nbgrader,292,2015-06-10 19:08:00,True,closed,jhamrick
jupyter,nbgrader,293,2015-06-11 22:21:25,True,closed,jhamrick
jupyter,nbgrader,294,2015-06-12 05:28:24,True,closed,jhamrick
jupyter,nbgrader,297,2015-06-12 18:56:27,True,closed,jhamrick
jupyter,nbgrader,298,2015-06-12 23:17:26,True,closed,jhamrick
jupyter,nbgrader,299,2015-06-13 00:53:27,True,closed,jhamrick
jupyter,nbgrader,300,2015-06-23 16:39:01,True,closed,jhamrick
jupyter,nbgrader,301,2015-06-23 16:48:01,True,closed,jhamrick
jupyter,nbgrader,302,2015-06-24 05:47:24,True,closed,jhamrick
jupyter,nbgrader,303,2015-06-24 06:26:10,True,closed,jhamrick
jupyter,nbgrader,305,2015-06-24 22:35:26,True,closed,jhamrick
jupyter,nbgrader,306,2015-06-24 23:18:57,True,closed,jhamrick
jupyter,nbgrader,309,2015-06-25 21:42:45,True,closed,jhamrick
jupyter,nbgrader,310,2015-06-26 00:02:53,True,closed,jhamrick
jupyter,nbgrader,311,2015-06-26 00:30:40,True,closed,jhamrick
jupyter,nbgrader,312,2015-06-26 02:37:31,True,closed,jhamrick
jupyter,nbgrader,313,2015-06-26 04:22:19,True,closed,jhamrick
jupyter,nbgrader,319,2015-07-11 16:20:06,True,closed,lphk92
jupyter,nbgrader,323,2015-07-11 17:17:07,True,closed,Carreau
jupyter,nbgrader,324,2015-07-11 18:20:52,True,closed,ellachao
jupyter,nbgrader,325,2015-07-11 18:25:33,True,closed,alope107
jupyter,nbgrader,326,2015-07-11 21:23:17,True,closed,alope107
jupyter,nbgrader,328,2015-07-12 05:33:43,True,closed,jhamrick
jupyter,nbgrader,329,2015-07-12 14:36:44,True,closed,Carreau
jupyter,nbgrader,330,2015-07-12 14:53:08,True,closed,lphk92
jupyter,nbgrader,332,2015-07-12 15:46:25,True,closed,willingc
jupyter,nbgrader,334,2015-07-12 17:38:52,False,closed,alope107
jupyter,nbgrader,335,2015-07-12 21:21:15,True,closed,jhamrick
jupyter,nbgrader,336,2015-07-12 21:56:05,True,closed,ellachao
jupyter,nbgrader,337,2015-07-12 22:34:42,False,closed,svurens
jupyter,nbgrader,339,2015-07-16 02:40:20,True,closed,jhamrick
jupyter,nbgrader,341,2015-07-16 23:02:13,True,closed,jhamrick
jupyter,nbgrader,342,2015-07-16 23:23:26,True,closed,jhamrick
jupyter,nbgrader,343,2015-07-16 23:30:46,True,closed,jhamrick
jupyter,nbgrader,346,2015-07-17 02:37:57,True,closed,Carreau
jupyter,nbgrader,351,2015-07-20 22:21:29,True,closed,jhamrick
jupyter,nbgrader,352,2015-07-20 23:51:51,True,closed,jhamrick
jupyter,nbgrader,353,2015-08-10 18:35:20,True,closed,ellisonbg
jupyter,nbgrader,354,2015-08-10 20:01:56,True,closed,jhamrick
jupyter,nbgrader,355,2015-08-12 01:05:33,True,closed,jhamrick
jupyter,nbgrader,356,2015-08-12 02:06:05,True,closed,jhamrick
jupyter,nbgrader,357,2015-08-12 19:31:04,True,closed,jhamrick
jupyter,nbgrader,358,2015-08-13 00:56:26,True,closed,jhamrick
jupyter,nbgrader,359,2015-08-13 02:08:59,True,closed,jhamrick
jupyter,nbgrader,360,2015-08-14 04:38:57,True,closed,jhamrick
jupyter,nbgrader,362,2015-08-18 01:23:36,True,closed,jhamrick
jupyter,nbgrader,364,2015-08-18 23:32:32,True,closed,jhamrick
jupyter,nbgrader,365,2015-08-18 23:50:29,True,closed,jhamrick
jupyter,nbgrader,369,2015-08-19 01:18:51,True,closed,jhamrick
jupyter,nbgrader,370,2015-08-19 01:51:59,True,closed,jhamrick
jupyter,nbgrader,371,2015-08-19 01:59:26,True,closed,jhamrick
jupyter,nbgrader,372,2015-08-19 02:27:30,True,closed,jhamrick
jupyter,nbgrader,373,2015-08-19 02:53:01,True,closed,jhamrick
jupyter,nbgrader,374,2015-08-19 15:42:15,True,closed,jhamrick
jupyter,nbgrader,375,2015-08-19 23:05:31,True,closed,jhamrick
jupyter,nbgrader,377,2015-08-20 19:08:33,True,closed,jhamrick
jupyter,nbgrader,378,2015-08-20 19:13:53,True,closed,jhamrick
jupyter,nbgrader,379,2015-08-21 00:14:38,True,closed,jhamrick
jupyter,nbgrader,380,2015-08-21 01:38:46,True,closed,jhamrick
jupyter,nbgrader,381,2015-08-22 20:40:02,True,closed,jhamrick
jupyter,nbgrader,384,2015-08-28 23:19:33,True,closed,jhamrick
jupyter,nbgrader,386,2015-08-28 23:59:10,True,closed,jhamrick
jupyter,nbgrader,387,2015-08-29 00:34:02,True,closed,jhamrick
jupyter,nbgrader,389,2015-08-29 08:51:50,True,closed,Carreau
jupyter,nbgrader,393,2015-08-29 20:44:14,True,closed,willingc
jupyter,nbgrader,395,2015-08-29 23:44:13,True,closed,jhamrick
jupyter,nbgrader,396,2015-08-30 01:52:37,True,closed,jhamrick
jupyter,nbgrader,397,2015-08-30 07:11:54,True,closed,jhamrick
jupyter,nbgrader,399,2015-08-31 17:29:03,True,closed,jhamrick
jupyter,nbgrader,402,2015-08-31 20:24:38,True,closed,willingc
jupyter,nbgrader,405,2015-09-01 07:45:41,True,closed,minrk
jupyter,nbgrader,406,2015-09-01 12:56:06,True,closed,Carreau
jupyter,nbgrader,407,2015-09-01 18:57:56,True,closed,jhamrick
jupyter,nbgrader,408,2015-09-01 20:05:31,True,closed,jhamrick
jupyter,nbgrader,409,2015-09-01 23:50:18,True,closed,jhamrick
jupyter,nbgrader,410,2015-09-02 23:55:06,True,closed,jhamrick
jupyter,nbgrader,411,2015-09-03 00:13:55,True,closed,jhamrick
jupyter,nbgrader,412,2015-09-03 01:18:30,True,closed,jhamrick
jupyter,nbgrader,413,2015-09-03 16:35:44,True,closed,jhamrick
jupyter,nbgrader,414,2015-09-03 20:04:14,True,closed,willingc
jupyter,nbgrader,421,2015-10-03 20:26:34,True,closed,vinaykola
jupyter,nbgrader,425,2015-11-01 22:44:47,True,closed,Carreau
jupyter,nbgrader,430,2016-01-06 20:54:05,True,closed,jdfreder
jupyter,nbgrader,439,2016-01-31 18:22:08,False,closed,ellisonbg
jupyter,nbgrader,441,2016-02-11 18:07:50,False,closed,davis68
jupyter,nbgrader,442,2016-02-21 19:45:55,True,closed,jhamrick
jupyter,nbgrader,443,2016-03-02 20:28:01,True,closed,jhamrick
jupyter,nbgrader,444,2016-03-02 21:25:54,True,closed,jhamrick
jupyter,nbgrader,445,2016-03-03 02:40:57,True,closed,jhamrick
jupyter,nbgrader,446,2016-03-03 03:21:19,True,closed,jhamrick
jupyter,nbgrader,447,2016-03-03 04:23:17,True,closed,jhamrick
jupyter,nbgrader,448,2016-03-03 04:52:44,True,closed,jhamrick
jupyter,nbgrader,449,2016-03-03 05:16:26,True,closed,jhamrick
jupyter,nbgrader,451,2016-03-03 15:11:06,True,closed,jhamrick
jupyter,nbgrader,452,2016-03-03 20:39:53,True,closed,jhamrick
jupyter,nbgrader,453,2016-03-03 22:15:31,True,closed,jhamrick
jupyter,nbgrader,454,2016-03-03 22:52:40,True,closed,jhamrick
jupyter,nbgrader,455,2016-03-04 00:44:48,True,closed,jhamrick
jupyter,nbgrader,457,2016-03-04 03:20:44,True,closed,jhamrick
jupyter,nbgrader,458,2016-03-04 03:41:12,True,closed,jhamrick
jupyter,nbgrader,460,2016-03-04 23:55:49,True,closed,jhamrick
jupyter,nbgrader,461,2016-03-05 05:01:16,True,closed,jhamrick
jupyter,nbgrader,464,2016-03-08 18:53:58,True,closed,jhamrick
jupyter,nbgrader,465,2016-03-08 19:52:05,True,closed,jhamrick
jupyter,nbgrader,466,2016-03-09 01:23:47,True,closed,jhamrick
jupyter,nbgrader,467,2016-03-09 15:54:56,True,closed,minrk
jupyter,nbgrader,470,2016-03-15 15:49:10,True,closed,jhamrick
jupyter,nbgrader,473,2016-03-28 17:41:23,True,closed,jhamrick
jupyter,nbgrader,477,2016-04-02 06:15:38,True,closed,jhamrick
jupyter,nbgrader,485,2016-04-11 18:03:53,True,closed,willingc
jupyter,nbgrader,486,2016-04-11 18:53:22,True,closed,jhamrick
jupyter,nbgrader,489,2016-04-19 20:26:09,True,closed,jhamrick
jupyter,nbgrader,490,2016-04-19 20:33:10,True,closed,jhamrick
jupyter,nbgrader,492,2016-04-21 18:53:58,True,closed,jhamrick
jupyter,nbgrader,493,2016-04-21 20:15:55,True,closed,jhamrick
jupyter,nbgrader,494,2016-04-22 00:48:26,True,closed,jhamrick
jupyter,nbgrader,495,2016-04-22 01:19:46,True,closed,jhamrick
jupyter,nbgrader,498,2016-04-23 02:31:27,True,closed,jhamrick
jupyter,nbgrader,503,2016-04-28 18:43:09,False,closed,lgpage
jupyter,nbgrader,505,2016-04-30 17:05:00,True,closed,jhamrick
jupyter,nbgrader,506,2016-04-30 17:49:33,True,closed,jhamrick
jupyter,nbgrader,507,2016-04-30 20:14:08,True,closed,jhamrick
jupyter,nbgrader,508,2016-04-30 21:44:28,True,closed,jhamrick
jupyter,nbgrader,510,2016-04-30 22:11:19,True,closed,jhamrick
jupyter,nbgrader,512,2016-05-05 01:17:24,True,closed,lgpage
jupyter,nbgrader,521,2016-06-23 20:43:18,True,closed,jhamrick
jupyter,nbgrader,522,2016-06-23 21:42:12,True,closed,jhamrick
jupyter,nbgrader,523,2016-06-23 23:00:17,True,closed,jhamrick
jupyter,nbgrader,526,2016-07-04 14:52:13,True,closed,lgpage
jupyter,nbgrader,533,2016-08-20 15:14:53,True,closed,jhamrick
jupyter,nbgrader,534,2016-08-20 16:21:49,True,closed,jhamrick
jupyter,nbgrader,535,2016-08-20 16:35:55,True,closed,jhamrick
jupyter,nbgrader,536,2016-08-21 21:30:03,True,closed,jhamrick
jupyter,nbgrader,538,2016-08-27 15:39:09,True,closed,jhamrick
jupyter,nbgrader,545,2016-09-08 22:24:52,True,closed,jhamrick
jupyter,nbgrader,546,2016-09-09 00:01:21,True,closed,jhamrick
jupyter,nbgrader,548,2016-09-09 00:56:44,True,closed,jhamrick
jupyter,nbgrader,550,2016-09-09 01:51:17,True,closed,jhamrick
jupyter,nbgrader,561,2016-09-22 19:32:15,True,closed,jhamrick
jupyter,nbgrader,562,2016-09-24 23:20:04,True,closed,jhamrick
jupyter,nbgrader,563,2016-09-25 00:56:55,True,closed,jhamrick
jupyter,nbgrader,564,2016-09-25 23:41:44,True,closed,jhamrick
jupyter,nbgrader,565,2016-09-26 00:25:50,True,closed,jhamrick
jupyter,nbgrader,566,2016-09-26 01:46:59,True,closed,jhamrick
jupyter,nbgrader,567,2016-09-26 02:40:27,True,closed,jhamrick
jupyter,nbgrader,571,2016-10-09 20:31:51,True,closed,adamchainz
jupyter,nbgrader,581,2016-12-14 12:01:25,True,closed,lgpage
jupyter,nbgrader,584,2016-12-15 17:34:11,True,closed,lgpage
jupyter,nbgrader,585,2016-12-15 19:17:21,True,closed,lgpage
jupyter,nbgrader,588,2016-12-19 09:04:33,True,closed,lgpage
jupyter,nbgrader,589,2016-12-22 04:01:45,True,closed,ellisonbg
jupyter,nbgrader,590,2016-12-22 11:55:45,True,closed,lgpage
jupyter,nbgrader,591,2016-12-22 12:19:20,True,closed,lgpage
jupyter,nbgrader,593,2016-12-22 15:35:55,True,closed,lgpage
jupyter,nbgrader,594,2016-12-22 17:47:34,True,closed,ellisonbg
jupyter,nbgrader,596,2016-12-22 21:57:17,False,closed,ellisonbg
jupyter,nbgrader,597,2016-12-22 22:59:37,True,closed,ellisonbg
jupyter,nbgrader,598,2016-12-23 10:02:07,True,closed,lgpage
jupyter,nbgrader,600,2016-12-28 11:19:39,True,closed,alikasamanli
jupyter,nbgrader,601,2016-12-28 18:28:03,True,closed,lgpage
jupyter,nbgrader,605,2017-01-05 20:55:34,True,closed,jhamrick
jupyter,nbgrader,607,2017-01-05 22:15:24,True,closed,jhamrick
jupyter,nbgrader,608,2017-01-05 22:19:52,True,closed,jhamrick
jupyter,nbgrader,610,2017-01-05 23:28:35,True,closed,jhamrick
jupyter,nbgrader,611,2017-01-06 00:23:11,True,closed,jhamrick
jupyter,nbgrader,612,2017-01-06 03:25:06,True,closed,jhamrick
jupyter,nbgrader,613,2017-01-06 03:41:58,True,closed,jhamrick
jupyter,nbgrader,614,2017-01-06 05:30:33,True,closed,jhamrick
jupyter,nbgrader,615,2017-01-06 07:46:58,True,closed,jhamrick
jupyter,nbgrader,616,2017-01-06 18:05:59,True,closed,jhamrick
jupyter,nbgrader,617,2017-01-06 20:02:57,True,closed,jhamrick
